"daily"
Date,Crop,Stage,ETa/ETc,Tavg,Precip,Mois_1,RootDep,Recharge,PercolationRate_1,PercolationRate_2,PercolationRate_3,PercolationRate_4,PercolationRate_5,G-Iso,G-Mono,JJV-Iso,JJV-Mono
1991-10-18,wheat/winter wheat,2,0.15,2.9,0,0.072,1,0,0,0,0,0,0,0,0.05123,0,0.05088
1991-10-19,wheat/winter wheat,2,0.15,2.9,0,0.072,1,0,0,0,0,0,0,0,0.05117,0,0.05075
1991-10-20,wheat/winter wheat,2,0.14,5,0,0.072,1,0,0,0,0,0,0,0,0.06173,0,0.06115
1991-10-21,wheat/winter wheat,2,0.14,4.2,0,0.072,1,0,0,0,0,0,0,0,0.05729,0,0.05674
1991-10-22,wheat/winter wheat,2,0.14,4.4,0,0.072,1,0,0,0,0,0,0,0,0.05804,0,0.05761
1991-10-23,wheat/winter wheat,2,0.2,4,0.6,0.078,1,0,0,0,0,0,0,0,0.05563,0,0.05541
1991-10-24,wheat/winter wheat,2,0.34,3.5,1.2,0.089,1,0,0,0,0,0,0,0,0.05323,0,0.05284
1991-10-25,wheat/winter wheat,2,0.53,5.1,2.1,0.11,1,0,0,0,0,0,0,0,0.06113,0,0.06087
1991-10-26,wheat/winter wheat,2,0.69,4.6,2.7,0.137,1,0,0,0,0,0,0,0,0.05829,0,0.05803
1991-10-27,wheat/winter wheat,2,0.75,3.2,2.5,0.161,1,0,0,0,0,0,0,0,0.0511,0,0.05102
1991-10-28,wheat/winter wheat,2,0.71,0,0,0.161,1,0,0,0,0,0,0,0,0.0383,0,0.0382
1991-10-29,wheat/winter wheat,2,0.76,3.7,2.6,0.187,1,0,0,0,0,0,0,0,0.0533,0,0.05319
1991-10-30,wheat/winter wheat,2,0.75,4.9,3,0.217,2,0,0,0,0,0,0,0,0.0596,0,0.05937
1991-10-31,wheat/winter wheat,2,0.77,3.7,0.1,0.217,2,0,0,0,0,0,0,0,0.0539,0,0.05366
1991-11-01,wheat/winter wheat,2,0.74,-1.2,0,0.217,2,0,0,0,0,0,0,0,0.0348,0,0.03462
1991-11-02,wheat/winter wheat,2,0.74,0.2,0,0.217,2,0,0,0,0,0,0,0,0.03933,0,0.0392
1991-11-03,wheat/winter wheat,2,0.78,3,0.9,0.226,2,0,0,0,0,0,0,0,0.05071,0,0.05034
1991-11-04,wheat/winter wheat,2,0.75,7.2,2.4,0.239,2,0,0.85,0,0,0,0,0,0.07378,0,0.07346
1991-11-05,wheat/winter wheat,2,0.76,5.4,0.6,0.239,2,0,0.488,0,0,0,0,0,0.06386,0,0.06362
1991-11-06,wheat/winter wheat,2,0.76,7.7,1,0.239,2,0,0.758,0,0,0,0,0,0.07915,0,0.07896
1991-11-07,wheat/winter wheat,2,0.76,10.8,0,0.234,2,0,0.124,0,0,0,0,0,0.10641,0,0.1061
1991-11-08,wheat/winter wheat,2,0.76,10.8,1.8,0.239,2,0,1.028,0,0,0,0,0,0.10891,0,0.10872
1991-11-09,wheat/winter wheat,2,0.76,3.6,0,0.237,2,0,0.133,0,0,0,0,0,0.05832,0,0.05795
1991-11-10,wheat/winter wheat,2,0.76,-1.6,0,0.237,2,0,0,0,0,0,0,0,0.03652,0,0.03634
1991-11-11,wheat/winter wheat,2,0.78,4.5,0.6,0.243,2,0,0,0,0,0,0,0,0.06295,0,0.06283
1991-11-12,wheat/winter wheat,2,0.77,6.2,0.4,0.246,2,0,0,0,0,0,0,0,0.07375,0,0.07345
1991-11-13,wheat/winter wheat,2,0.78,5.2,3,0.244,2,0,3.184,0,0,0,0,0,0.06791,0,0.06781
1991-11-14,wheat/winter wheat,2,0.91,3,1,0.242,2,0,1.174,0,0,0,0,0,0.05589,0,0.05586
1991-11-15,wheat/winter wheat,2,0.98,2,1,0.242,2,0,1.024,0,0,0,0,0,0.05108,0,0.05102
1991-11-16,wheat/winter wheat,2,1,1.2,1,0.242,2,0,1.013,0,0,0,0,0,0.04742,0,0.0474
1991-11-17,wheat/winter wheat,2,0.89,4.1,2,0.243,2,0,1.858,0,0,0,0,0,0.06145,0,0.06142
1991-11-18,wheat/winter wheat,2,0.77,5.9,0,0.239,2,0,0.364,0,0,0,0,0,0.07257,0,0.07237
1991-11-19,wheat/winter wheat,2,0.82,3.8,4.3,0.245,2,0,3.706,0,0,0,0,0,0.06056,0,0.06046
1991-11-20,wheat/winter wheat,2,0.81,4.1,1.9,0.243,2,0,2.008,0.962,0,0,0,0,0.06236,0,0.0622
1991-11-21,wheat/winter wheat,2,0.91,4.3,0.2,0.24,2,0,0.495,0.602,0,0,0,0,0.06368,0,0.0635
1991-11-22,wheat/winter wheat,2,0.84,3.3,1.8,0.243,2,0,1.498,1.308,0,0,0,0,0.05843,0,0.05823
1991-11-23,wheat/winter wheat,2,0.91,1.6,0,0.239,2,0,0.329,0.534,0,0,0,0,0.05012,0,0.04999
1991-11-24,wheat/winter wheat,2,1,0.7,0.7,0.241,2,0,0.591,0.574,0,0,0,0,0.04606,0,0.04601
1991-11-25,wheat/winter wheat,2,0.93,5.6,0.6,0.24,3,0,0.596,0.59,0,0,0,0,0.07154,0,0.07138
1991-11-26,wheat/winter wheat,2,0.92,7,1.8,0.242,3,0,1.555,1.359,0,0,0,0,0.0817,0,0.08155
1991-11-27,wheat/winter wheat,2,0.91,7.3,4,0.244,3,0,3.757,3.537,0,0,0,0,0.0847,0,0.08464
1991-11-28,wheat/winter wheat,2,0.95,3.9,2,0.243,3,0,2.068,2.159,0,0,0,0,0.06297,0,0.06281
1991-11-29,wheat/winter wheat,2,0.99,3.9,2,0.243,3,0,1.996,2.01,0,0,0,0,0.06294,0,0.06292
1991-11-30,wheat/winter wheat,2,0.91,2,0,0.24,3,0,0.377,0.64,0,0,0,0,0.05309,0,0.05307
1991-12-01,wheat/winter wheat,2,0.91,3.8,0,0.238,3,0,0.159,0.312,0,0,0,0,0.06235,0,0.0623
1991-12-02,wheat/winter wheat,2,0.91,6.4,0,0.237,3,0,0.083,0.18,0,0,0,0,0.07897,0,0.0788
1991-12-03,wheat/winter wheat,2,0.82,4.9,3.9,0.244,3,0,3.115,2.535,0,0,0,0,0.06972,0,0.06946
1991-12-04,wheat/winter wheat,2,0.92,6.7,1.5,0.242,3,0,1.615,1.703,0.67,0,0,0,0.0824,0,0.0821
1991-12-05,wheat/winter wheat,2,0.93,4.9,3.1,0.244,3,0,2.889,2.764,2.463,0,0,0,0.07091,0,0.07067
1991-12-06,wheat/winter wheat,2,0.97,2.5,0,0.24,3,0,0.411,0.713,0.935,0,0,0,0.05737,0,0.05725
1991-12-07,wheat/winter wheat,2,0.97,1.6,0,0.238,3,0,0.166,0.33,0.48,0,0,0,0.05284,0,0.05274
1991-12-08,wheat/winter wheat,2,0.97,0.8,0,0.237,3,0,0.09,0.192,0.293,0,0,0,0.04907,0,0.04898
1991-12-09,wheat/winter wheat,2,0.97,1.7,0,0.237,3,0,0.057,0.125,0.198,0,0,0,0.05306,0,0.05301
1991-12-10,wheat/winter wheat,2,0.97,2.4,0,0.236,3,0,0.038,0.088,0.142,0,0,0,0.05641,0,0.05635
1991-12-11,wheat/winter wheat,2,0.97,2.8,0,0.236,3,0,0.027,0.065,0.107,0,0,0,0.0584,0,0.05834
1991-12-12,wheat/winter wheat,2,1,2.3,2.7,0.243,3,0,1.938,1.36,0.936,0,0,0,0.05579,0,0.05572
1991-12-13,wheat/winter wheat,2,0.91,3.3,5.1,0.245,3,0,4.906,4.646,4.312,0,0,0,0.061,0,0.06089
1991-12-14,wheat/winter wheat,2,0.97,2.8,0,0.24,3,0,0.497,0.863,1.149,0,0,0,0.05833,0,0.05821
1991-12-15,wheat/winter wheat,2,0.92,6.3,2.2,0.243,3,0,1.878,1.716,1.633,0,0,0,0.07981,0,0.0797
1991-12-16,wheat/winter wheat,2,0.97,5.4,0,0.239,3,0,0.35,0.59,0.765,0,0,0,0.07424,0,0.07399
1991-12-17,wheat/winter wheat,2,1,0,0,0.238,3,0,0.145,0.29,0.421,0,0,0,0.04596,0,0.04582
1991-12-18,wheat/winter wheat,2,1,-0.8,0,0.237,3,0,0.082,0.174,0.266,0,0,0,0.04267,0,0.04256
1991-12-19,wheat/winter wheat,2,1,-1.5,0,0.237,3,0,0,0.094,0.172,0,0,0,0.03998,0,0.03989
1991-12-20,wheat/winter wheat,2,1,1.8,1.3,0.25,3,0,0,0.059,0.118,0,0,0,0.05366,0,0.0536
1991-12-21,wheat/winter wheat,2,1,1.8,7.3,0.323,3,0,0,0.04,0.086,0,0,0,0.05356,0,0.05352
1991-12-22,wheat/winter wheat,2,1,-0.2,0,0.323,3,0,0,0.029,0.065,0,0,0,0.04468,0,0.04462
1991-12-23,wheat/winter wheat,2,1,-3.2,0,0.323,3,0,0,0.022,0.05,0,0,0,0.03405,0,0.03401
1991-12-24,wheat/winter wheat,2,0.88,-4.8,0,0.323,3,0,0,0,0.035,0,0,0,0.02947,0,0.0294
1991-12-25,wheat/winter wheat,2,0.83,-8.2,0,0.323,3,0,0,0,0.026,0,0,0,0.02166,0,0.02162
1991-12-26,wheat/winter wheat,2,0.83,-9.8,0,0.323,3,0,0,0,0,0,0,0,0.01873,0,0.0187
1991-12-27,wheat/winter wheat,2,1,-9,0,0.323,3,0,0,0,0,0,0,0,0.02011,0,0.02008
1991-12-28,wheat/winter wheat,2,1,-2.3,0,0.323,3,0,0,0,0,0,0,0,0.03675,0,0.03667
1991-12-29,wheat/winter wheat,2,1,-6,0,0.323,3,0,0,0,0,0,0,0,0.02629,0,0.02624
1991-12-30,wheat/winter wheat,2,0.83,-4.1,0,0.323,3,0,0,0,0,0,0,0,0.03111,0,0.0311
1991-12-31,wheat/winter wheat,2,0.83,-1.6,0,0.323,3,0,0,0,0,0,0,0,0.03893,0,0.03889
1992-01-01,wheat/winter wheat,2,0.83,-0.6,0,0.323,3,0,0,0,0,0,0,0,0.0425,0,0.04248
1992-01-02,wheat/winter wheat,2,0.83,2.8,0,0.323,3,0,0,0,0,0,0,0,0.05762,0,0.05759
1992-01-03,wheat/winter wheat,2,0.83,7,0,0.322,3,0,0,0,0,0,0,0,0.08413,0,0.08396
1992-01-04,wheat/winter wheat,2,0.83,5.7,0,0.321,3,0,0,0,0,0,0,0,0.07544,0,0.0754
1992-01-05,wheat/winter wheat,2,0.92,5.6,1,0.246,4,0,8.481,0,0,0,0,0,0.07504,0,0.075
1992-01-06,wheat/winter wheat,2,0.92,4,1,0.242,4,0,1.299,0,0,0,0,0,0.06521,0,0.06518
1992-01-07,wheat/winter wheat,2,0.91,4.7,0,0.239,4,0,0.295,0,0,0,0,0,0.06951,0,0.06946
1992-01-08,wheat/winter wheat,2,0.92,3.9,1,0.241,4,0,0.745,0,0,0,0,0,0.06481,0,0.06476
1992-01-09,wheat/winter wheat,2,0.97,5.7,1,0.241,4,0,0.904,10,0,0,0,0,0.07625,0,0.0762
1992-01-10,wheat/winter wheat,2,0.97,-0.1,0,0.239,4,0,0.222,1.224,0,0,0,0,0.04557,0,0.04539
1992-01-11,wheat/winter wheat,2,1,-3.2,0,0.237,4,0,0.111,0,0,0,0,0,0.03437,0,0.03428
1992-01-12,wheat/winter wheat,2,0.97,1,0,0.237,4,0,0.067,0,0,0,0,0,0.05004,0,0.04996
1992-01-13,wheat/winter wheat,2,1,-1,1,0.241,4,0,0.663,0,0,0,0,0,0.04168,0,0.04166
1992-01-14,wheat/winter wheat,2,0.97,3.6,0,0.238,4,0,0.224,1.09,0,0,0,0,0.06296,0,0.06291
1992-01-15,wheat/winter wheat,2,0.97,5.7,0,0.236,4,0,0.102,0.349,0,0,0,0,0.07609,0,0.07603
1992-01-16,wheat/winter wheat,2,0.97,4.6,1,0.24,4,0,0.581,0.489,0,0,0,0,0.06923,0,0.06918
1992-01-17,wheat/winter wheat,2,0.97,2.8,0,0.238,4,0,0.177,0.279,0,0,0,0,0.05927,0,0.05897
1992-01-18,wheat/winter wheat,2,0.89,2.8,3,0.244,4,0,2.401,1.961,0,0,0,0,0.05898,0,0.05894
1992-01-19,wheat/winter wheat,2,0.86,4.4,12,0.263,4,0,10,9.713,10,0,0,0,0.06807,0,0.06802
1992-01-20,wheat/winter wheat,2,0.99,-0.4,0,0.243,4,0,1.982,2.238,10,0,0,0,0.04429,0,0.04426
1992-01-21,wheat/winter wheat,2,0.99,-6.2,0,0.239,4,0,0.374,0.656,0,0,0,0,0.02625,0,0.02621
1992-01-22,wheat/winter wheat,2,0.99,-7.5,0,0.238,4,0,0.15,0.308,0,0,0,0,0.02336,0,0.02329
1992-01-23,wheat/winter wheat,2,0.99,-8.2,0,0.237,4,0,0.084,0.181,0,0,0,0,0.02188,0,0.02185
1992-01-24,wheat/winter wheat,2,0.99,-6.9,0,0.237,4,0,0.053,0,0,0,0,0,0.02458,0,0.02454
1992-01-25,wheat/winter wheat,2,0.99,-7.5,0,0.235,4,0,0.036,0,0,0,0,0,0.02323,0,0.02322
1992-01-26,wheat/winter wheat,2,0.99,-4.3,0,0.235,4,0,0.012,0,0,0,0,0,0.03095,0,0.03094
1992-01-27,wheat/winter wheat,2,0.99,0,0,0.235,4,0,0.009,0,0,0,0,0,0.04553,0,0.0455
1992-01-28,wheat/winter wheat,2,0.99,-1.2,0,0.235,4,0,0.007,0,0,0,0,0,0.0408,0,0.04077
1992-01-29,wheat/winter wheat,2,0.99,-0.3,0,0.235,4,0,0.006,0,0,0,0,0,0.04417,0,0.04414
1992-01-30,wheat/winter wheat,2,0.99,-0.1,0,0.235,4,0,0.005,0,0,0,0,0,0.04495,0,0.04487
1992-01-31,wheat/winter wheat,2,0.99,-2.1,0,0.235,4,0,0,0,0,0,0,0,0.03743,0,0.03741
1992-02-01,wheat/winter wheat,2,0.99,-1.5,0,0.235,4,0,0,0,0,0,0,0,0.03945,0,0.03943
1992-02-02,wheat/winter wheat,2,1,-1.3,1,0.246,4,0,0,0,0,0,0,0,0.0401,0,0.04008
1992-02-03,wheat/winter wheat,2,1,1.2,6,0.307,4,0,0,0,0,0,0,0,0.05019,0,0.05011
1992-02-04,wheat/winter wheat,2,0.89,1.9,0,0.306,4,0,0,0,0,0,0,0,0.05352,0,0.05327
1992-02-05,wheat/winter wheat,2,1,1.3,1,0.246,4,0,7.067,0,0,0,0,0,0.05043,0,0.05039
1992-02-06,wheat/winter wheat,2,0.96,2.1,1,0.242,4,0,1.327,0,0,0,0,0,0.05409,0,0.05405
1992-02-07,wheat/winter wheat,2,0.93,6.3,0,0.238,4,0,0.312,0,0,0,0,0,0.079,0,0.07876
1992-02-08,wheat/winter wheat,2,0.93,3.7,0,0.236,4,0,0.071,0,0,0,0,0,0.06299,0,0.06294
1992-02-09,wheat/winter wheat,2,0.93,1.9,0,0.236,4,0,0.032,0,0,0,0,0,0.0538,0,0.0536
1992-02-10,wheat/winter wheat,2,0.99,3.4,1,0.24,4,0,0.541,8.611,0,0,0,0,0.06141,0,0.06124
1992-02-11,wheat/winter wheat,2,0.98,2.5,4,0.245,4,0,3.53,3.66,0,0,0,0,0.05657,0,0.05652
1992-02-12,wheat/winter wheat,2,0.97,4.4,0,0.239,4,0,0.45,0.79,0,0,0,0,0.06711,0,0.06699
1992-02-13,wheat/winter wheat,2,0.97,6.6,2,0.241,4,0,1.61,1.449,0,0,0,0,0.08204,0,0.08195
1992-02-14,wheat/winter wheat,2,0.98,2.8,3,0.244,4,0,2.723,2.561,10,0,0,0,0.05898,0,0.05879
1992-02-15,wheat/winter wheat,2,0.97,4,1,0.242,4,0,1.16,1.307,10,0,0,0,0.06553,0,0.06546
1992-02-16,wheat/winter wheat,2,1,1.4,2,0.243,4,0,1.843,1.76,10,0,0,0,0.05199,0,0.05193
1992-02-17,wheat/winter wheat,2,1,-1.8,1,0.242,4,0,1.196,2.357,10,0,0,0,0.03899,0,0.03886
1992-02-18,wheat/winter wheat,2,0.73,-3.1,0,0.239,4,0,0.303,2.636,10,0,0,0,0.03464,0,0.03452
1992-02-19,wheat/winter wheat,2,1,-0.7,1,0.241,4,0,0.839,3.422,10,0,0,0,0.04282,0,0.04279
1992-02-20,wheat/winter wheat,2,0.75,-1.2,0,0.239,4,0,0.254,3.663,10,0,0,0,0.0409,0,0.04084
1992-02-21,wheat/winter wheat,2,0.97,1.3,0,0.238,4,0,0.123,3.779,10,0,0,0,0.05114,0,0.05106
1992-02-22,wheat/winter wheat,2,0.97,3.1,2,0.242,4,0,1.474,5.195,10,0,0,0,0.06008,0,0.05993
1992-02-23,wheat/winter wheat,2,0.97,4.8,0,0.238,4,0,0.312,5.489,10,0,0,0,0.07013,0,0.06986
1992-02-24,wheat/winter wheat,2,0.97,3.5,0,0.236,4,0,0.086,5.539,10,0,0,0,0.06295,0,0.06249
1992-02-25,wheat/winter wheat,2,0.99,3.7,0,0.234,4,0,0.034,5.541,10,10,1.799,0,0.06382,0,0.06371
1992-02-26,wheat/winter wheat,2,0.99,2.5,0,0.234,4,0,0.001,0.488,10,10,9.693,0,0.05751,0,0.05729
1992-02-27,wheat/winter wheat,2,0.99,4.3,0,0.233,5,4.778,0,0.182,8.605,10,9.996,0,0.06778,0,0.06731
1992-02-28,wheat/winter wheat,2,0.99,1.1,0,0.233,5,9.691,0,0.086,0.613,10,9.999,0,0.05097,0,0.05066
1992-02-29,wheat/winter wheat,2,0.99,6.8,0,0.23,5,9.989,0,0.054,0.244,10,10,0,0.08489,0,0.08447
1992-03-01,wheat/winter wheat,2,0.97,8,0,0.226,5,4.641,0,0.02,0.114,2.211,2.449,0,0.09703,0,0.09534
1992-03-02,wheat/winter wheat,2,0.97,6.9,1,0.231,5,2.748,0.01,0.003,0.053,0.423,0.702,0,0.08913,0,0.08826
1992-03-03,wheat/winter wheat,2,0.97,5.5,0,0.229,5,1.869,0,0,0.026,0.182,0.334,0,0.07918,0,0.07892
1992-03-04,wheat/winter wheat,2,0.97,6.9,0,0.225,5,1.378,0,0,0.016,0.102,0.198,0,0.09158,0,0.09019
1992-03-05,wheat/winter wheat,2,0.97,7.5,0,0.22,5,1.069,0,0,0.006,0.062,0.127,0,0.09929,0,0.09664
1992-03-06,wheat/winter wheat,2,0.97,5,1,0.229,5,0.86,0,0,0.001,0.041,0.086,0,0.07882,0,0.07852
1992-03-07,wheat/winter wheat,2,0.97,6,0,0.226,5,0.709,0,0,0,0.029,0.064,0,0.0866,0,0.08637
1992-03-08,wheat/winter wheat,2,0.97,5.7,0,0.223,5,0.597,0,0,0,0.021,0.048,0,0.08601,0,0.08477
1992-03-09,wheat/winter wheat,2,0.97,4.5,0,0.22,5,0.511,0,0,0,0.016,0.037,0,0.07782,0,0.07674
1992-03-10,wheat/winter wheat,2,0.97,4.7,0,0.217,5,0.443,0,0,0,0.012,0.029,0,0.07957,0,0.07843
1992-03-11,wheat/winter wheat,2,0.85,4,2,0.235,5,0.388,0.047,0,0,0.009,0.023,0,0.07456,0,0.07397
1992-03-12,wheat/winter wheat,2,0.85,3.1,14,0.275,5,0.369,10,8.255,6.967,5.931,4.979,0,0.06859,0,0.06838
1992-03-13,wheat/winter wheat,2,0.98,2.8,3,0.245,5,1.598,5.869,5.916,5.939,5.939,5.91,0,0.06679,0,0.06658
1992-03-14,wheat/winter wheat,2,1,1.1,1,0.242,5,2.838,1.279,1.544,1.78,1.993,2.185,0,0.05786,0,0.05712
1992-03-15,wheat/winter wheat,2,1,0.4,2,0.243,5,2.604,1.96,1.911,1.897,1.907,1.934,0,0.05385,0,0.05354
1992-03-16,wheat/winter wheat,2,0.98,2.5,0,0.239,5,2.1,0.375,0.631,0.824,0.979,1.108,0,0.06539,0,0.06456
1992-03-17,wheat/winter wheat,2,0.97,2.3,0,0.237,5,1.672,0.131,0.285,0.426,0.555,0.67,0,0.06363,0,0.06337
1992-03-18,wheat/winter wheat,2,0.97,6.8,0,0.232,5,1.348,0.061,0.157,0.255,0.351,0.442,0,0.09616,0,0.09493
1992-03-19,wheat/winter wheat,2,0.98,4.7,1,0.237,5,1.105,0.279,0.164,0.179,0.243,0.308,0,0.08036,0,0.07948
1992-03-20,wheat/winter wheat,2,0.79,6.1,12,0.254,5,2.066,10,9.142,8.338,7.621,6.961,0,0.09084,0,0.09051
1992-03-21,wheat/winter wheat,2,0.98,8.3,6,0.242,6,5.376,6.775,6.805,6.826,6.838,6.838,0,0.11174,0,0.11117
1992-03-22,wheat/winter wheat,3,0.98,5.5,5,0.242,6,5.204,4.615,4.583,4.604,4.66,4.712,0,0.0934,0,0.09267
1992-03-23,wheat/winter wheat,3,0.98,3.7,1,0.241,6,3.435,0.984,1.198,1.414,1.628,1.817,0,0.07933,0,0.07925
1992-03-24,wheat/winter wheat,3,0.97,2.7,0,0.238,6,2.373,0.223,0.432,0.615,0.784,0.936,0,0.07301,0,0.07252
1992-03-25,wheat/winter wheat,3,1,2.1,6.3,0.245,6,2.429,5.534,4.99,4.545,4.175,3.861,0,0.0688,0,0.06869
1992-03-26,wheat/winter wheat,3,0.98,3.5,0.2,0.24,6,2.354,0.646,0.992,1.265,1.485,1.664,0,0.0784,0,0.07782
1992-03-27,wheat/winter wheat,3,0.99,2.5,1.4,0.242,6,2.03,1.149,1.106,1.125,1.178,1.244,0,0.07161,0,0.07119
1992-03-28,wheat/winter wheat,3,1,1.9,3.2,0.244,6,1.894,2.938,2.731,2.545,2.384,2.248,0,0.06788,0,0.0674
1992-03-29,wheat/winter wheat,3,1,1.5,0.7,0.242,6,1.812,0.942,1.14,1.293,1.412,1.503,0,0.06544,0,0.06492
1992-03-30,wheat/winter wheat,3,1,1.2,0,0.239,6,1.636,0.27,0.471,0.636,0.775,0.896,0,0.06372,0,0.06307
1992-03-31,wheat/winter wheat,3,0.97,5.6,0,0.234,6,1.407,0.128,0.253,0.37,0.478,0.578,0,0.09538,0,0.09354
1992-04-01,wheat/winter wheat,3,0.97,7.4,2.6,0.238,6,1.2,1.619,1.186,0.935,0.811,0.745,0,0.11224,0,0.11071
1992-04-02,wheat/winter wheat,3,0.97,7.2,0,0.23,6,1.035,0.094,0.291,0.42,0.515,0.571,0,0.11242,0,0.11006
1992-04-03,wheat/winter wheat,3,0.97,5.9,0,0.226,6,0.905,0,0.067,0.167,0.281,0.364,0,0.10066,0,0.09915
1992-04-04,wheat/winter wheat,3,0.97,5.3,0,0.223,6,0.798,0,0.021,0.083,0.168,0.241,0,0.09596,0,0.09465
1992-04-05,wheat/winter wheat,3,0.97,3.7,0,0.221,6,0.707,0,0.005,0.043,0.108,0.166,0,0.08341,0,0.08243
1992-04-06,wheat/winter wheat,3,0.97,4.1,0.1,0.22,6,0.627,0,0.001,0.027,0.074,0.121,0,0.08634,0,0.08558
1992-04-07,wheat/winter wheat,3,0.97,6.7,0,0.215,6,0.557,0,0,0.017,0.053,0.091,0,0.10998,0,0.1084
1992-04-08,wheat/winter wheat,3,0.97,7.2,0,0.207,6,0.496,0,0,0.004,0.036,0.066,0,0.11655,0,0.11458
1992-04-09,wheat/winter wheat,3,0.96,5.8,0,0.201,6,0.443,0,0,0,0.024,0.047,0,0.10449,0,0.10228
1992-04-10,wheat/winter wheat,3,0.96,6.8,0,0.192,6,0.397,0,0,0,0.016,0.034,0,0.11547,0,0.11277
1992-04-11,wheat/winter wheat,3,0.95,10.2,0,0.181,6,0.357,0,0,0,0.011,0.024,0,0.15847,0,0.15493
1992-04-12,wheat/winter wheat,3,0.95,11.5,0,0.168,7,0.322,0,0,0,0.006,0.015,0,0.18314,0,0.17862
1992-04-13,wheat/winter wheat,3,0.95,8.5,2.1,0.185,7,0.292,0,0,0,0.003,0.009,0,0.14076,0,0.1406
1992-04-14,wheat/winter wheat,3,0.95,7.3,0.1,0.181,7,0.265,0,0,0,0.002,0.007,0,0.12943,0,0.12818
1992-04-15,wheat/winter wheat,3,0.95,7.6,1,0.185,7,0.241,0,0,0,0.002,0.005,0,0.1349,0,0.13333
1992-04-16,wheat/winter wheat,3,0.96,5.1,2.3,0.205,7,0.221,0,0,0,0.001,0.003,0,0.10866,0,0.1079
1992-04-17,wheat/winter wheat,3,0.92,2.7,2.1,0.225,7,0.202,0,0,0,0.001,0.003,0,0.08855,0,0.08739
1992-04-18,wheat/winter wheat,3,0.86,6.3,1.7,0.236,7,0.186,0.276,0,0,0.001,0.003,0,0.12241,0,0.12076
1992-04-19,wheat/winter wheat,3,0.8,8.2,1.9,0.233,7,0.172,1.177,0,0,0,0.002,0,0.14749,0,0.14463
1992-04-20,wheat/winter wheat,3,0.92,5.6,0,0.227,7,0.159,0,0,0,0,0.001,0,0.11893,0,0.11647
1992-04-21,wheat/winter wheat,3,0.91,6.2,0,0.218,7,0.147,0,0,0,0,0,0,0.12707,0,0.12382
1992-04-22,wheat/winter wheat,3,0.97,8.2,0,0.206,7,0.136,0,0,0,0,0,0,0.15284,0,0.14966
1992-04-23,wheat/winter wheat,3,0.96,6.5,0,0.2,7,0.127,0,0,0,0,0,0,0.13218,0,0.13071
1992-04-24,wheat/winter wheat,3,0.96,10.4,0,0.19,7,0.118,0,0,0,0,0,0,0.19087,0,0.18757
1992-04-25,wheat/winter wheat,3,0.95,15.3,1.7,0.186,7,0.11,0,0,0,0,0,0,0.30949,0,0.29896
1992-04-26,wheat/winter wheat,3,0.95,13.9,2.8,0.201,8,0.103,0,0,0,0,0,0,0.28129,0,0.27509
1992-04-27,wheat/winter wheat,3,0.96,12.8,0,0.187,8,0.097,0,0,0,0,0,0,0.26428,0,0.25819
1992-04-28,wheat/winter wheat,3,0.95,12.1,0.1,0.172,8,0.091,0,0,0,0,0,0,0.25671,0,0.25112
1992-04-29,wheat/winter wheat,3,0.95,10.6,2.2,0.186,8,0.086,0,0,0,0,0,0,0.22977,0,0.22659
1992-04-30,wheat/winter wheat,3,0.95,9.6,0,0.173,8,0.081,0,0,0,0,0,0,0.21741,0,0.21238
1992-05-01,wheat/winter wheat,3,0.97,12.4,0.2,0.156,8,0.076,0,0,0,0,0,0,0.28736,0,0.2798
1992-05-02,wheat/winter wheat,3,0.96,8.2,3,0.18,8,0.072,0,0,0,0,0,0,0.20054,0,0.19853
1992-05-03,wheat/winter wheat,3,0.97,9.1,0.1,0.169,8,0.068,0,0,0,0,0,0,0.22352,0,0.21881
1992-05-04,wheat/winter wheat,3,0.96,8.3,0,0.154,8,0.064,0,0,0,0,0,0,0.2151,0,0.20801
1992-05-05,wheat/winter wheat,3,0.96,9.9,0,0.136,8,0.061,0,0,0,0,0,0,0.25403,0,0.24501
1992-05-06,wheat/winter wheat,3,0.95,12.4,0,0.116,9,0.058,0,0,0,0,0,0,0.32668,0,0.31558
1992-05-07,wheat/winter wheat,3,0.94,13.3,2.4,0.131,9,0.055,0,0,0,0,0,0,0.35968,0,0.35547
1992-05-08,wheat/winter wheat,3,0.95,10.5,2.7,0.151,9,0.052,0,0,0,0,0,0,0.28683,0,0.28481
1992-05-09,wheat/winter wheat,3,0.96,7.5,2.4,0.167,9,0.05,0,0,0,0,0,0,0.22605,0,0.22235
1992-05-10,wheat/winter wheat,3,0.86,7.9,3.1,0.189,9,0.047,0,0,0,0,0,0,0.23758,0,0.23378
1992-05-11,wheat/winter wheat,3,0.86,7,10.9,0.243,9,0.045,5.137,0,0,0,0,0,0.2205,0,0.21901
1992-05-12,wheat/winter wheat,3,0.95,9.8,0.3,0.227,9,0.043,0.398,0,0,0,0,0,0.29188,0,0.28507
1992-05-13,wheat/winter wheat,3,0.94,15.6,0,0.205,9,0.041,0,0,0,0,0,0,0.50937,0,0.49245
1992-05-14,wheat/winter wheat,3,0.93,16.6,0,0.179,9,0.039,0,0,0,0,0,0,0.58867,0,0.56269
1992-05-15,wheat/winter wheat,3,0.92,17.9,0,0.144,10,0.037,0,0,0,0,0,0,0.70177,0,0.66458
1992-05-16,wheat/winter wheat,3,0.9,15.2,0,0.119,10,0.035,0,0,0,0,0,0,0.57236,0,0.54972
