"daily"
Date,Crop,Stage,AbBiom,Yield,Evapotranspiration,Evaporation,Tra,Act_ET,ETa/ETc,LAI,Height,Mois,N,EffRootDep
1996-05-13,wheat/winter wheat,3,4758.9,0,2,0,1.84,1.99,1,5.1288,0.28,0.224132,0.00367165,1.2
1996-05-14,wheat/winter wheat,3,4880.8,0,2.3,0,2.09,2.25,1,5.1778,0.3,0.221095,0.00367574,1.2
1996-05-15,wheat/winter wheat,3,4973.1,0,1.9,0.1,1.75,1.99,1,5.2313,0.31,0.21868,0.00368668,1.2
1996-05-16,wheat/winter wheat,3,5058.1,0,1.1,0.4,1,1.48,1,5.2716,0.32,0.217309,0.00370786,1.2
1996-05-17,wheat/winter wheat,3,5131.1,0,0.5,0.8,0.42,1.24,1,5.3086,0.34,0.216863,0.00373719,1.2
1996-05-18,wheat/winter wheat,3,5248.5,0,2.3,0.8,2.16,3.12,0.99,5.3402,0.36,0.219103,0.00374495,1.3
1996-05-19,wheat/winter wheat,3,5359.5,0,2.8,0.2,2.6,2.99,1,5.3908,0.38,0.215821,0.00375003,1.3
1996-05-20,wheat/winter wheat,3,5421.3,0,0.3,0.9,0.31,1.26,1,5.4384,0.4,0.237493,0.00377897,1.3
1996-05-21,wheat/winter wheat,3,5543.7,0,3.7,0,3.43,3.66,1,5.4648,0.41,0.229211,0.00372778,1.3
1996-05-22,wheat/winter wheat,3,5628.1,0,1.8,0.5,1.67,2.28,1,5.5169,0.43,0.22576,0.00373109,1.3
1996-05-23,wheat/winter wheat,3,5705.2,0,0.6,1,0.55,1.62,1,5.5527,0.44,0.224491,0.00375664,1.3
1996-05-24,wheat/winter wheat,3,5795.9,0,1.7,1.1,1.6,2.79,1,5.5852,0.46,0.222846,0.00377317,1.3
1996-05-25,wheat/winter wheat,3,5873.9,0,1.2,1.1,1.09,2.3,1,5.6233,0.48,0.229814,0.00379231,1.3
1996-05-26,wheat/winter wheat,3,5967.8,0,1.8,1.2,1.65,2.93,1,5.6559,0.5,0.230532,0.00378162,1.3
1996-05-27,wheat/winter wheat,3,6042.6,0,0.9,1.2,0.86,2.13,1,5.6949,0.52,0.231401,0.00377336,1.3
1996-05-28,wheat/winter wheat,3,6101.5,0,0.2,1.2,0.2,1.45,1,5.7259,0.53,0.23133,0.0037808,1.3
1996-05-29,wheat/winter wheat,3,6204.4,0,4.2,0,3.98,4.21,1,5.7503,0.54,0.224764,0.00375564,1.3
1996-05-30,wheat/winter wheat,3,6271.2,0,2.9,0,2.77,2.93,1,5.7926,0.56,0.220759,0.0037593,1.3
1996-05-31,wheat/winter wheat,3,6369.5,0,5.8,0,5.51,5.81,1,5.8198,0.59,0.213698,0.00373475,1.3
1996-06-01,wheat/winter wheat,3,6458,0,3.5,0.3,3.34,3.81,1,5.8597,0.61,0.209526,0.00374046,1.3
1996-06-02,wheat/winter wheat,3,6512.7,0,0.5,1.5,0.46,1.96,1,5.8954,0.62,0.210231,0.00378538,1.3
1996-06-03,wheat/winter wheat,3,6561.2,0,0,1.4,0,1.42,1,5.9174,0.63,0.213224,0.00376265,1.3
1996-06-04,wheat/winter wheat,3,6668.1,0,4.7,0.1,4.47,4.76,0.99,5.9368,0.65,0.207741,0.00375424,1.3
1996-06-05,wheat/winter wheat,3,6766.1,0,4.7,0,4.5,4.73,1,5.9792,0.67,0.202193,0.00374397,1.3
1996-06-06,wheat/winter wheat,3,6869.3,0,6.4,0,6.08,6.38,1,6.0179,0.68,0.194709,0.00370848,1.3
1996-06-07,wheat/winter wheat,4,6969.1,2.5,6.2,0,5.89,6.18,1,6.0583,0.7,0.187469,0.00367176,1.3
1996-06-08,wheat/winter wheat,4,7050.8,17.6,5.1,1.3,4.85,6.38,1,6.0957,0.72,0.181523,0.00364401,1.3
1996-06-09,wheat/winter wheat,4,7130.2,43,4.3,0.2,4.07,4.45,1,6.12,0.74,0.176582,0.00324107,1.3
1996-06-10,wheat/winter wheat,4,7244.8,93.8,5.2,0.1,4.99,5.32,1,6.1384,0.76,0.170561,0.00321847,1.3
1996-06-11,wheat/winter wheat,4,7350.3,148.5,5.7,0,5.42,5.66,1,6.1583,0.77,0.164082,0.00319633,1.3
1996-06-12,wheat/winter wheat,4,7441.9,206.9,5.4,0.1,5.19,5.51,1,6.1727,0.78,0.157957,0.00317128,1.3
1996-06-13,wheat/winter wheat,4,7546.9,281.5,3.5,1.4,3.33,4.88,1,6.1802,0.78,0.154067,0.00308835,1.3
1996-06-14,wheat/winter wheat,4,7644,357.6,4.3,0,4.15,4.33,1,6.1853,0.79,0.149279,0.00302737,1.3
1996-06-15,wheat/winter wheat,5,7770.4,462.1,5.4,0,5.19,5.41,1,6.1869,0.79,0.143373,0.00299194,1.3
1996-06-16,wheat/winter wheat,5,7886.7,559,4.4,0,4.2,4.38,1,6.1802,0.79,0.138683,0.00288781,1.3
1996-06-17,wheat/winter wheat,5,7994.4,649.7,4.6,0,4.38,4.57,0.99,6.169,0.79,0.133888,0.00285176,1.3
1996-06-18,wheat/winter wheat,5,8093.8,734.4,4.5,0.3,4.25,4.72,0.99,6.1523,0.79,0.129354,0.00282832,1.3
1996-06-19,wheat/winter wheat,5,8160.9,793,1.8,0.5,1.71,2.28,0.99,6.1299,0.79,0.127566,0.00266466,1.3
1996-06-20,wheat/winter wheat,5,8249.8,869.9,3.2,0,3.04,3.16,0.99,6.1053,0.79,0.124429,0.00263629,1.3
1996-06-21,wheat/winter wheat,5,8333.8,942.9,1.8,1.1,1.73,2.89,0.99,6.0786,0.79,0.122696,0.00264547,1.3
1996-06-22,wheat/winter wheat,5,8416.7,1015.3,2.8,0,2.62,2.72,0.99,6.0503,0.79,0.120099,0.0025614,1.3
1996-06-23,wheat/winter wheat,5,8482.8,1074.3,2,0,1.93,2,0.99,6.0197,0.79,0.11823,0.00256634,1.3
1996-06-24,wheat/winter wheat,5,8555.1,1138.9,2.3,0,2.16,2.25,0.99,5.9867,0.79,0.116164,0.00256768,1.3
1996-06-25,wheat/winter wheat,5,8624,1201.1,2.1,0,2.03,2.11,0.98,5.9514,0.79,0.114267,0.00257028,1.3
1996-06-26,wheat/winter wheat,5,8724.5,1290,3.6,0,3.41,3.54,0.98,5.9122,0.79,0.111159,0.00255684,1.3
1996-06-27,wheat/winter wheat,5,8808.9,1366.3,3.2,0,3.01,3.12,0.98,5.8688,0.79,0.108535,0.00254038,1.3
1996-06-28,wheat/winter wheat,5,8900.5,1448.9,3.5,0,3.32,3.44,0.98,5.8213,0.79,0.105751,0.00246809,1.3
1996-06-29,wheat/winter wheat,5,8961.3,1506.8,0.2,1.9,0.17,2.04,1,5.7705,0.79,0.13866,0.00246416,1.3
1996-06-30,wheat/winter wheat,5,9030.9,1572.3,0.3,1.7,0.26,1.97,1,5.716,0.79,0.138375,0.00250693,1.3
1996-07-01,wheat/winter wheat,5,9118.9,1653.4,1,1.9,0.95,2.85,1,5.6592,0.79,0.13825,0.00254364,1.3
1996-07-02,wheat/winter wheat,5,9210.9,1738.3,1.5,1.7,1.45,3.22,0.99,5.5991,0.79,0.136648,0.00257577,1.3
1996-07-03,wheat/winter wheat,5,9309.5,1829.2,3.9,0,3.62,3.81,0.99,5.5364,0.79,0.132641,0.00258776,1.3
1996-07-04,wheat/winter wheat,5,9384.1,1901.2,3.3,0.3,3.06,3.52,0.99,5.4701,0.79,0.129273,0.00260031,1.3
1996-07-05,wheat/winter wheat,5,9475.7,1988.1,2.2,1.8,2.09,4.28,1.05,5.3979,0.79,0.162531,0.00261539,1.3
1996-07-06,wheat/winter wheat,5,9534,2047.9,0,1.6,0,1.6,1,5.3194,0.79,0.168995,0.00266027,1.3
1996-07-07,wheat/winter wheat,5,9624.7,2134.9,2.9,0.3,2.71,3.25,1,5.2383,0.79,0.165809,0.00269419,1.3
1996-07-08,wheat/winter wheat,5,9674.6,2188.3,0,0.8,0,0.77,1,5.1547,0.79,0.182901,0.00274571,1.3
1996-07-09,wheat/winter wheat,5,9728.2,2244.8,0,1.7,0,1.69,1,5.0703,0.79,0.189203,0.00279892,1.3
1996-07-10,wheat/winter wheat,5,9818.2,2332,4.5,0.1,4.12,4.61,1,4.9852,0.79,0.18407,0.00282517,1.3
1996-07-11,wheat/winter wheat,5,9863.7,2382.4,0,1.1,0,1.06,1,4.8974,0.79,0.18407,0.00288027,1.3
1996-07-12,wheat/winter wheat,5,9921.1,2443.4,1.5,0.9,1.4,2.48,1,4.8079,0.79,0.182314,0.00292305,1.3
1996-07-13,wheat/winter wheat,5,9995.3,2518.9,3.3,0.2,2.97,3.47,1,4.7149,0.79,0.178572,0.00295156,1.3
1996-07-14,wheat/winter wheat,5,10064.9,2591.4,3.7,0,3.29,3.64,1,4.6175,0.79,0.17441,0.00297702,1.3
1996-07-15,wheat/winter wheat,5,10148.9,2676.2,4,0,3.56,3.95,0.99,4.5152,0.79,0.169894,0.00299815,1.3
1996-07-16,wheat/winter wheat,5,10230.5,2759.2,4.1,0,3.63,4.05,0.99,4.4112,0.79,0.16526,0.00301572,1.3
1996-07-17,wheat/winter wheat,5,10322.8,2851.2,4.5,0,3.93,4.41,0.99,4.3064,0.79,0.160218,0.00302604,1.3
1996-07-18,wheat/winter wheat,5,10377.2,2911.4,0.2,1.7,0.18,1.93,1,4.2008,0.79,0.176327,0.00308288,1.3
1996-07-19,wheat/winter wheat,5,10458.3,2993.9,3.3,0.1,2.89,3.38,0.99,4.0961,0.79,0.17258,0.00311015,1.3
1996-07-20,wheat/winter wheat,5,10544.5,3080.7,3.6,0,3.1,3.54,0.99,3.9921,0.79,0.168532,0.00313392,1.3
1996-07-21,wheat/winter wheat,5,10619.4,3158.1,3.2,0,2.76,3.17,0.98,3.8884,0.79,0.164909,0.00316049,1.3
1996-07-22,wheat/winter wheat,5,10701.3,3241.6,3.9,0,3.3,3.82,0.98,3.7842,0.79,0.160544,0.00317884,1.3
1996-07-23,wheat/winter wheat,5,10779.5,3322.4,4.9,0,4.1,4.79,0.98,3.6789,0.79,0.155061,0.00299285,1.3
1996-07-24,wheat/winter wheat,5,10825,3375.9,0,1.6,0,1.64,1,3.5716,0.79,0.17788,0.0030539,1.3
1996-07-25,wheat/winter wheat,5,10873,3431.4,0,1.6,0.02,1.65,1,3.4637,0.79,0.178194,0.00311622,1.3
1996-07-26,wheat/winter wheat,5,10914.4,3481.3,1.2,0,1.01,1.23,0.99,3.3559,0.79,0.176777,0.00316727,1.3
1996-07-27,wheat/winter wheat,5,10994.4,3563.8,3.9,0.1,3.1,3.93,0.99,3.2492,0.79,0.172375,0.00319529,1.3
1996-07-28,wheat/winter wheat,5,11043,3619.9,2.1,0,1.66,2.08,0.99,3.1421,0.79,0.169986,0.00324018,1.3
1996-07-29,wheat/winter wheat,5,11107.2,3689.1,3.1,0,2.45,3.11,0.99,3.0352,0.79,0.166412,0.00327449,1.3
1996-07-30,wheat/winter wheat,5,11151.1,3741.1,0.4,1.5,0.32,1.91,0.99,2.9288,0.79,0.171812,0.0030369,1.3
1996-07-31,wheat/winter wheat,5,11202.3,3799.1,2.1,0,1.61,2.03,0.96,2.8232,0.79,0.169475,0.00308665,1.3
1996-08-01,wheat/winter wheat,5,11260.7,3863.2,2.7,0.3,2.03,3.01,0.99,2.7187,0.79,0.166344,0.00313276,1.3
1996-08-02,wheat/winter wheat,5,11325.4,3932.6,1.9,1.4,1.38,3.24,0.97,2.6144,0.79,0.165847,0.00318735,1.3
1996-08-03,wheat/winter wheat,5,11389.5,4001.2,2.9,0,2.07,2.85,0.99,2.5114,0.79,0.162544,0.00323251,1.3
1996-08-04,wheat/winter wheat,5,11447,4063.8,2.6,0,1.79,2.52,0.98,2.4107,0.79,0.159622,0.002843,1.3
1996-08-05,wheat/winter wheat,5,11519.2,4138.6,2.3,0.8,1.59,3.08,0.99,2.3127,0.79,0.15697,0.00289832,1.3
1996-08-06,wheat/winter wheat,5,11578.9,4202.5,2.8,0,1.88,2.75,0.98,2.2173,0.79,0.15377,0.00294845,1.3
1996-08-07,wheat/winter wheat,5,11639.3,4266.6,3.2,0,2.09,3.12,0.98,2.1242,0.79,0.150135,0.00299356,1.3
1996-08-08,wheat/winter wheat,6,11675,4309.4,1.7,0,0,0.56,0.33,2.0333,0.79,0.149434,0.00306288,0.1
1996-08-09,wheat/winter wheat,6,11675,4309.4,1.7,0,0,0.56,0.33,2.0333,0.79,0.148735,0.00326668,0.1
1996-08-10,,0,0,0,0,0,0,3.25,0.92,0,0,0.144677,0.00329649,0
1996-08-11,,0,0,0,0,0,0,2.9,0.9,0,0,0.141055,0.00332901,0
1996-08-12,,0,0,0,0,0,0,1.35,0.89,0,0,0.13937,0.00336272,0
1996-08-13,,0,0,0,0,0,0,0.87,0.75,0,0,0.151161,0.00339553,0
1996-08-14,,0,0,0,0,0,0,1.75,0.8,0,0,0.148972,0.00342939,0
1996-08-15,,0,0,0,0,0,0,0.65,0.79,0,0,0.150406,0.00346324,0
1996-08-16,,0,0,0,0,0,0,0.67,0.8,0,0,0.152937,0.00349722,0
1996-08-17,,0,0,0,0,0,0,1.62,0.81,0,0,0.150916,0.00353283,0
1996-08-18,,0,0,0,0,0,0,1.66,0.8,0,0,0.148838,0.00357084,0
1996-08-19,,0,0,0,0,0,0,2.58,0.93,0,0,0.145614,0.00361185,0
1996-08-20,,0,0,0,0,0,0,2.8,0.92,0,0,0.142114,0.00365603,0
1996-08-21,,0,0,0,0,0,0,2.6,0.91,0,0,0.13886,0.00370196,0
1996-08-22,,0,0,0,0,0,0,1.96,0.76,0,0,0.148663,0.00375407,0
1996-08-23,,0,0,0,0,0,0,2.13,0.8,0,0,0.145999,0.00380835,0
1996-08-24,,0,0,0,0,0,0,1.39,0.73,0,0,0.156266,0.00386894,0
1996-08-25,,0,0,0,0,0,0,1.04,0.76,0,0,0.156346,0.00392761,0
1996-08-26,,0,0,0,0,0,0,1.68,0.75,0,0,0.154365,0.00398612,0
1996-08-27,,0,0,0,0,0,0,0.86,0.75,0,0,0.159545,0.00404069,0
1996-08-28,,0,0,0,0,0,0,0.87,0.76,0,0,0.161081,0.0040934,0
1996-08-29,,0,0,0,0,0,0,2.24,0.9,0,0,0.158412,0.00414642,0
1996-08-30,,0,0,0,0,0,0,2.03,0.89,0,0,0.15588,0.00419955,0
1996-08-31,,0,0,0,0,0,0,1.21,0.88,0,0,0.155996,0.00425138,0
1996-09-01,,0,0,0,0,0,0,1.42,0.89,0,0,0.154223,0.00430043,0
1996-09-02,,0,0,0,0,0,0,1.24,0.88,0,0,0.152671,0.00434671,0
1996-09-03,,0,0,0,0,0,0,1.67,0.87,0,0,0.150588,0.00439301,0
1996-09-04,,0,0,0,0,0,0,1.2,0.87,0,0,0.149086,0.00443808,0
1996-09-05,,0,0,0,0,0,0,1.23,0.86,0,0,0.149801,0.00448223,0
1996-09-06,,0,0,0,0,0,0,0.99,0.86,0,0,0.151814,0.00452422,0
1996-09-07,,0,0,0,0,0,0,1.51,0.87,0,0,0.151546,0.00456517,0
1996-09-08,,0,0,0,0,0,0,0.98,0.87,0,0,0.152566,0.00460489,0
1996-09-09,,0,0,0,0,0,0,0.86,0.74,0,0,0.154863,0.00464363,0
1996-09-10,,0,0,0,0,0,0,0.79,0.75,0,0,0.154129,0.00468053,0
1996-09-11,,0,0,0,0,0,0,1.53,0.89,0,0,0.152471,0.00471688,0
1996-09-12,,0,0,0,0,0,0,0.5,0.74,0,0,0.156597,0.00475237,0
1996-09-13,,0,0,0,0,0,0,0.75,0.9,0,0,0.168663,0.00478661,0
1996-09-14,,0,0,0,0,0,0,1.03,0.9,0,0,0.168747,0.00482075,0
1996-09-15,,0,0,0,0,0,0,1.09,0.9,0,0,0.168513,0.004855,0
1996-09-16,,0,0,0,0,0,0,1.26,0.96,0,0,0.167058,0.00488901,0
1996-09-17,,0,0,0,0,0,0,0.6,0.96,0,0,0.166437,0.00492224,0
1996-09-18,,0,0,0,0,0,0,1.18,0.96,0,0,0.164959,0.00495532,0
1996-09-19,,0,0,0,0,0,0,1.18,0.95,0,0,0.163489,0.00498847,0
1996-09-20,,0,0,0,0,0,0,1.06,0.95,0,0,0.162164,0.00502041,0
1996-09-21,,0,0,0,0,0,0,0.77,0.94,0,0,0.161206,0.00505136,0
1996-09-22,wheat/winter wheat,1,53,0,0,0,0,0.68,0.94,0.106,0,0.160356,0.0050824,0.1
1996-09-23,wheat/winter wheat,1,53,0,0,0,0,0.43,0.94,0.106,0,0.159823,0.00511278,0.1
1996-09-24,wheat/winter wheat,1,53,0,0,0,0,0.31,0.93,0.106,0,0.16193,0.00514306,0.1
1996-09-25,wheat/winter wheat,1,53,0,0,0,0,0.21,0.94,0.106,0,0.164538,0.00517254,0.1
1996-09-26,wheat/winter wheat,1,53,0,0,0,0,0.35,0.96,0.106,0,0.164227,0.00520201,0.1
1996-09-27,wheat/winter wheat,1,53,0,0,0,0,0.28,0.75,0.106,0,0.169253,0.00523127,0.1
1996-09-28,wheat/winter wheat,1,53,0,0,0,0,0.5,0.9,0.106,0,0.168749,0.005262,0.1
1996-09-29,wheat/winter wheat,1,53,0,0,0,0,0.25,0.9,0.106,0,0.174309,0.0052925,0.1
1996-09-30,wheat/winter wheat,1,53,0,0,0,0,0.5,0.97,0.106,0,0.174683,0.00532612,0.1
1996-10-01,wheat/winter wheat,1,53,0,0,0,0,0.52,0.97,0.106,0,0.18166,0.00536131,0.1
1996-10-02,wheat/winter wheat,1,53,0,0,0,0,0.34,0.97,0.106,0,0.193982,0.00539503,0.1
1996-10-03,wheat/winter wheat,2,57.2,0,0.5,0,0.03,0.48,0.97,0.106,0,0.193513,0.00542837,0.2
1996-10-04,wheat/winter wheat,2,60.4,0,0.3,0,0.02,0.29,0.97,0.1142,0,0.194146,0.00546127,0.2
1996-10-05,wheat/winter wheat,2,64.6,0,0.3,0,0.02,0.29,0.97,0.1204,0,0.193915,0.00537657,0.3
1996-10-06,wheat/winter wheat,2,69.3,0,0.3,0,0.02,0.33,0.97,0.1286,0,0.193627,0.00534878,0.3
1996-10-07,wheat/winter wheat,2,74.4,0,0.3,0,0.02,0.32,0.97,0.1378,0,0.202099,0.00532812,0.3
1996-10-08,wheat/winter wheat,2,78.6,0,0.3,0,0.02,0.25,0.97,0.1478,0,0.201909,0.00531781,0.3
1996-10-09,wheat/winter wheat,2,83.3,0,0.3,0,0.02,0.26,0.97,0.156,0,0.201829,0.00530414,0.3
1996-10-10,wheat/winter wheat,2,88.1,0,0.3,0,0.02,0.25,0.98,0.1651,0,0.201517,0.00530286,0.3
1996-10-11,wheat/winter wheat,2,93.6,0,0.3,0,0.02,0.25,0.98,0.1746,0,0.201204,0.00530912,0.3
1996-10-12,wheat/winter wheat,2,99.6,0,0.3,0,0.03,0.28,0.97,0.1852,0,0.200859,0.00532108,0.3
1996-10-13,wheat/winter wheat,2,105.9,0,0.3,0,0.02,0.25,0.97,0.197,0,0.200545,0.00533678,0.3
1996-10-14,wheat/winter wheat,2,111.7,0,0.2,0,0.02,0.2,0.97,0.2094,0,0.200415,0.00535439,0.3
1996-10-15,wheat/winter wheat,2,118.3,0,0.2,0,0.02,0.23,0.97,0.2207,0,0.200258,0.00518825,0.4
1996-10-16,wheat/winter wheat,2,125.2,0,0.2,0,0.03,0.23,0.97,0.2336,0,0.200097,0.00509702,0.4
1996-10-17,wheat/winter wheat,2,129.7,0,0.1,0,0.02,0.1,0.78,0.2471,0,0.204592,0.00508458,0.4
1996-10-18,wheat/winter wheat,2,135.6,0,0.2,0,0.02,0.18,0.97,0.2558,0,0.204372,0.0050574,0.4
1996-10-19,wheat/winter wheat,2,144.5,0,0.3,0,0.04,0.29,0.97,0.2673,0,0.205012,0.00500079,0.4
1996-10-20,wheat/winter wheat,2,150.8,0,0.1,0,0.02,0.11,0.79,0.2846,0,0.218999,0.00496926,0.4
1996-10-21,wheat/winter wheat,2,156.6,0,0.1,0,0.02,0.12,0.98,0.2969,0.04,0.223093,0.00494327,0.4
1996-10-22,wheat/winter wheat,2,162.3,0,0.1,0,0.02,0.13,0.98,0.3083,0.04,0.22468,0.00493993,0.4
1996-10-23,wheat/winter wheat,2,169.8,0,0.1,0,0.02,0.12,0.98,0.3195,0.04,0.224524,0.00494778,0.4
1996-10-24,wheat/winter wheat,2,176.8,0,0.1,0,0.02,0.14,0.98,0.3339,0.04,0.224469,0.00490254,0.5
1996-10-25,wheat/winter wheat,2,184.9,0,0.2,0,0.03,0.17,0.98,0.3475,0.04,0.224254,0.00486882,0.5
1996-10-26,wheat/winter wheat,2,193.4,0,0.1,0,0.02,0.12,0.98,0.3631,0.04,0.224357,0.00484459,0.5
1996-10-27,wheat/winter wheat,2,201.9,0,0.1,0,0.02,0.13,0.93,0.3793,0.04,0.230933,0.00482887,0.5
1996-10-28,wheat/winter wheat,2,207.8,0,0.1,0,0.02,0.12,0.98,0.3953,0.04,0.233178,0.00477025,0.5
1996-10-29,wheat/winter wheat,2,215.1,0,0.2,0,0.04,0.25,0.98,0.4061,0.04,0.233662,0.00465721,0.5
1996-10-30,wheat/winter wheat,2,224.1,0,0.3,0,0.06,0.33,0.98,0.4192,0.05,0.233071,0.00457235,0.5
1996-10-31,wheat/winter wheat,2,233.7,0,0.2,0,0.05,0.26,0.98,0.4351,0.05,0.230442,0.00454533,0.5
1996-11-01,wheat/winter wheat,2,240.6,0,0.2,0,0.04,0.2,0.98,0.4518,0.05,0.228678,0.00454086,0.5
1996-11-02,wheat/winter wheat,2,247.7,0,0.1,0,0.03,0.15,0.94,0.4635,0.05,0.229704,0.00454468,0.5
1996-11-03,wheat/winter wheat,2,254.7,0,0.1,0,0.03,0.17,0.98,0.4752,0.05,0.229119,0.00452955,0.6
1996-11-04,wheat/winter wheat,2,268.7,0,0.1,0,0.02,0.11,0.98,0.4864,0.06,0.228144,0.00452359,0.6
1996-11-05,wheat/winter wheat,2,281.2,0,0.2,0,0.04,0.18,0.98,0.508,0.06,0.227235,0.00452159,0.6
1996-11-06,wheat/winter wheat,2,290.4,0,0.1,0,0.03,0.17,0.98,0.5268,0.06,0.227461,0.00452255,0.6
1996-11-07,wheat/winter wheat,2,299.1,0,0.1,0,0.03,0.15,0.94,0.5403,0.06,0.231419,0.00451241,0.6
1996-11-08,wheat/winter wheat,2,311.1,0,0,0,0.01,0.05,0.98,0.5527,0.06,0.229915,0.00450459,0.6
1996-11-09,wheat/winter wheat,2,321.3,0,0,0,0,0.06,0.99,0.5698,0.06,0.229591,0.00449749,0.6
1996-11-10,wheat/winter wheat,2,332.3,0,0,0,0,0.05,1,0.5842,0.06,0.22901,0.00449316,0.6
1996-11-11,wheat/winter wheat,2,344.4,0,0,0,0,0.05,0.98,0.5995,0.06,0.234139,0.00437521,0.6
1996-11-12,wheat/winter wheat,2,349.6,0,0.1,0,0.02,0.07,0.98,0.6162,0.07,0.23099,0.00433532,0.6
1996-11-13,wheat/winter wheat,2,354.5,0,0.1,0,0.04,0.14,0.98,0.6233,0.07,0.229125,0.00432316,0.6
1996-11-14,wheat/winter wheat,2,365.3,0,0.1,0,0.02,0.06,0.98,0.6298,0.07,0.227968,0.00432252,0.6
1996-11-15,wheat/winter wheat,2,370.2,0,0.1,0,0.02,0.08,0.98,0.6444,0.07,0.227108,0.00432657,0.6
1996-11-16,wheat/winter wheat,2,375.1,0,0.1,0,0.03,0.12,0.98,0.6509,0.07,0.226395,0.00431752,0.7
1996-11-17,wheat/winter wheat,2,379.8,0,0.1,0,0.03,0.12,0.98,0.6574,0.07,0.225812,0.00431335,0.7
1996-11-18,wheat/winter wheat,2,384.5,0,0,0,0.01,0.08,0.93,0.6636,0.07,0.231118,0.00430302,0.7
1996-11-19,wheat/winter wheat,2,388.7,0,0,0,0.01,0.07,0.99,0.6697,0.07,0.230804,0.00428366,0.7
1996-11-20,wheat/winter wheat,2,393.2,0,0.1,0,0.02,0.09,0.98,0.6752,0.07,0.229347,0.00426814,0.7
1996-11-21,wheat/winter wheat,2,397.5,0,0.1,0,0.03,0.1,0.98,0.6809,0.07,0.2282,0.00426021,0.7
1996-11-22,wheat/winter wheat,2,403.4,0,0.2,0,0.05,0.17,0.98,0.6865,0.07,0.227218,0.00425804,0.7
1996-11-23,wheat/winter wheat,2,407.5,0,0.1,0,0.03,0.11,0.98,0.6939,0.07,0.226496,0.00425981,0.7
1996-11-24,wheat/winter wheat,2,407.3,0,0,0,0,0,0.98,0.699,0.07,0.22604,0.0042634,0.7
1996-11-25,wheat/winter wheat,2,407,0,0,0,0,0,1,0.6989,0.07,0.22568,0.0042663,0.7
1996-11-26,wheat/winter wheat,2,410.9,0,0.1,0,0.02,0.07,0.98,0.6987,0.07,0.225304,0.00427014,0.7
1996-11-27,wheat/winter wheat,2,410.6,0,0,0,0,0,1,0.7035,0.07,0.226342,0.00427537,0.7
1996-11-28,wheat/winter wheat,2,414.4,0,0,0.1,0,0.05,1,0.7033,0.07,0.229885,0.00427924,0.7
1996-11-29,wheat/winter wheat,2,414.1,0,0,0,0,0,1,0.708,0.07,0.230307,0.00427506,0.7
1996-11-30,wheat/winter wheat,2,417.7,0,0,0,0,0.04,1,0.7078,0.07,0.233753,0.00418294,0.7
1996-12-01,wheat/winter wheat,2,421.1,0,0,0.1,0,0.06,0.86,0.7122,0.07,0.232367,0.00412119,0.7
1996-12-02,wheat/winter wheat,2,424.4,0,0,0.1,0,0.06,1,0.7165,0.07,0.232483,0.00406623,0.7
1996-12-03,wheat/winter wheat,2,432.3,0,0.1,0,0.02,0.07,0.98,0.7207,0.07,0.230245,0.00403885,0.7
1996-12-04,wheat/winter wheat,2,442.7,0,0.2,0,0.06,0.2,0.98,0.7306,0.07,0.228631,0.00402699,0.7
1996-12-05,wheat/winter wheat,2,442.4,0,0,0,0,0,1,0.7434,0.07,0.227701,0.004024,0.7
1996-12-06,wheat/winter wheat,2,442.2,0,0,0,0,0,1,0.7432,0.07,0.227026,0.0040249,0.7
1996-12-07,wheat/winter wheat,2,442,0,0,0,0,0,0.98,0.7429,0.07,0.226511,0.00402813,0.7
1996-12-08,wheat/winter wheat,2,441.8,0,0,0,0,0,0.88,0.7427,0.07,0.226105,0.00403298,0.7
1996-12-09,wheat/winter wheat,2,441.6,0,0,0,0,0,0.88,0.7425,0.07,0.225777,0.00403893,0.7
1996-12-10,wheat/winter wheat,2,441.3,0,0,0,0,0,0.88,0.7423,0.07,0.225507,0.00404578,0.7
1996-12-11,wheat/winter wheat,2,441.1,0,0,0,0,0,0.88,0.7421,0.07,0.225279,0.00405329,0.7
1996-12-12,wheat/winter wheat,2,440.9,0,0,0,0,0,0.88,0.7419,0.07,0.225085,0.0040614,0.7
1996-12-13,wheat/winter wheat,2,445.7,0,0,0,0.01,0.02,0.84,0.7417,0.07,0.22489,0.00406992,0.7
1996-12-14,wheat/winter wheat,2,445.5,0,0,0,0,0,1,0.7476,0.07,0.224747,0.00407873,0.7
1996-12-15,wheat/winter wheat,2,450.3,0,0,0.1,0.01,0.07,0.71,0.7474,0.07,0.226455,0.00408786,0.7
1996-12-16,wheat/winter wheat,2,450.1,0,0,0,0,0,0.31,0.7534,0.07,0.226344,0.00409765,0.7
1996-12-17,wheat/winter wheat,2,449.9,0,0,0,0,0,0.31,0.7532,0.07,0.226246,0.00410719,0.7
1996-12-18,wheat/winter wheat,2,454.1,0,0,0,0.01,0.03,0.84,0.7529,0.07,0.226121,0.00411675,0.7
1996-12-19,wheat/winter wheat,2,453.8,0,0,0,0,0,1,0.7582,0.07,0.227689,0.00412665,0.7
1996-12-20,wheat/winter wheat,2,453.7,0,0,0,0,0,1,0.7579,0.07,0.227619,0.00413671,0.7
1996-12-21,wheat/winter wheat,2,453.5,0,0,0,0,0,1,0.7578,0.07,0.227556,0.00414659,0.7
